ukprn,university,kiscourseid,title,crseurl,foundation_year_available,placement_year,year_abroad,median_salary
10006840,University of Birmingham,K0201,Computer Science and Software Engineering,https://www.birmingham.ac.uk/undergraduate/courses/computer-science/computer-science-software-engineering.aspx,Yes,No,No,35000
10006840,University of Birmingham,K0203,Biochemistry with Professional Placement,https://www.birmingham.ac.uk/undergraduate/courses/biosciences/biochemistry-placement.aspx,No,Yes,No,30000
10006840,University of Birmingham,K0204,Biological Sciences with Professional Placement,https://www.birmingham.ac.uk/undergraduate/courses/biosciences/biological-sciences-placement.aspx,No,Yes,No,27500
10006840,University of Birmingham,K0205,Biochemistry with Study in Continental Europe,https://www.birmingham.ac.uk/undergraduate/courses/biosciences/biochemistry-europe.aspx,No,No,Yes,30000
10006840,University of Birmingham,K0213,Modern Languages,https://www.birmingham.ac.uk/undergraduate/courses/lang/modern-languages.aspx,No,No,Yes,26500
10006840,University of Birmingham,K0221,Social Anthropology and Classical Literature and Civilisation,https://www.birmingham.ac.uk/undergraduate/courses/jointhonours/anthropology-and-classical-literature-and-civilisation.aspx,No,No,Yes,27500
10006840,University of Birmingham,K0222,Social Anthropology and African Studies,https://www.birmingham.ac.uk/undergraduate/courses/jointhonours/anthropology-and-african-studies.aspx,No,No,Yes,27500
10006840,University of Birmingham,K0224,Social Anthropology and History,https://www.birmingham.ac.uk/undergraduate/courses/jointhonours/anthropology-and-history.aspx,No,No,Yes,27500
10006840,University of Birmingham,K0226,Social Anthropology and Politics,https://www.birmingham.ac.uk/undergraduate/courses/jointhonours/anthropology-and-politics.aspx,No,No,Yes,27500
10006840,University of Birmingham,K0228,Mathematics and Computer Science,https://www.birmingham.ac.uk/undergraduate/courses/maths/maths-computer-science.aspx,Yes,No,No,29000
10006840,University of Birmingham,K0229,Mathematics and Computer Science,https://www.birmingham.ac.uk/undergraduate/courses/maths/maths-computer-science-msci.aspx,Yes,No,No,29000
10006840,University of Birmingham,K0230,Mathematics with Business Management,https://www.birmingham.ac.uk/undergraduate/courses/maths/mathematics-business.aspx,Yes,No,No,29000
10006840,University of Birmingham,K0231,Mathematics with Business Management,https://www.birmingham.ac.uk/undergraduate/courses/maths/mathematics-business-msci.aspx,Yes,No,No,29000
10006840,University of Birmingham,K0232,Environmental Science with Professional Placement Abroad,https://www.birmingham.ac.uk/undergraduate/courses/gees/environmental-science-placement.aspx,No,Yes,Yes,28000
10006840,University of Birmingham,K0233,International Relations,https://www.birmingham.ac.uk/undergraduate/courses/govsoc/international-relations.aspx,No,No,No,28000
10006840,University of Birmingham,K0235,Physics and Astrophysics (International Study),https://www.birmingham.ac.uk/undergraduate/courses/physics/physics-astrophysics-international-bsc.aspx,Yes,No,Yes,31500
10006840,University of Birmingham,K0249,History of Art,https://www.birmingham.ac.uk/undergraduate/courses/histart/history-art.aspx,No,No,Yes,26500
10006840,University of Birmingham,K0257,Chemistry with Study Abroad,https://www.birmingham.ac.uk/undergraduate/courses/chemistry/chemistry-study-abroad-msci.aspx,Yes,No,Yes,28000
10006840,University of Birmingham,K0258,Chemistry with Business Management,https://www.birmingham.ac.uk/undergraduate/courses/chemistry/chemistry-business-bsc.aspx,Yes,No,No,28000
10006840,University of Birmingham,K0259,Chemistry with Business Management,https://www.birmingham.ac.uk/undergraduate/courses/chemistry/chemistry-business-msci.aspx,Yes,No,No,28000
10006840,University of Birmingham,K0260,Social Work,https://www.birmingham.ac.uk/undergraduate/courses/social-policy/social-work.aspx,No,No,Yes,31000
10006840,University of Birmingham,K0262,Education,https://www.birmingham.ac.uk/undergraduate/courses/edu/ba-education.aspx,No,No,Yes,26000
10006840,University of Birmingham,K0270,Law with Business Studies,https://www.birmingham.ac.uk/undergraduate/courses/law/law-business.aspx,No,No,Yes,24500
10006840,University of Birmingham,K0272,Business Management,https://www.birmingham.ac.uk/undergraduate/courses/business/business-management.aspx,No,No,No,29500
10006840,University of Birmingham,K0273,Business Management with Communications,https://www.birmingham.ac.uk/undergraduate/courses/business/business-mgmt-comms.aspx,No,No,No,29500
10006840,University of Birmingham,K0275,International Business with Communications,https://www.birmingham.ac.uk/undergraduate/courses/business/international-business-comms.aspx,No,No,Yes,29500
10006840,University of Birmingham,K0276,Business Management (with Year in Industry),https://www.birmingham.ac.uk/undergraduate/courses/business/bus-mgnt-year-in-industry.aspx,No,Yes,No,29500
10006840,University of Birmingham,K0277,International Business with Language,https://www.birmingham.ac.uk/undergraduate/courses/business/international-business-lang.aspx,No,No,Yes,29500
10006840,University of Birmingham,K0278,International Business,https://www.birmingham.ac.uk/undergraduate/courses/business/international-business.aspx,No,No,Yes,29500
10006840,University of Birmingham,K0279,Materials Science and Engineering with Industrial Experience,https://www.birmingham.ac.uk/undergraduate/courses/metallurgy-materials/materials-engineering-industrial-meng.aspx,Yes,Yes,Yes,32000
10006840,University of Birmingham,K0282,Modern Languages with Business Management,https://www.birmingham.ac.uk/undergraduate/courses/lang/mod-lang-business.aspx,No,No,Yes,29500
10006840,University of Birmingham,K0283,English Literature and Creative Writing,https://www.birmingham.ac.uk/undergraduate/courses/english/english-creative.aspx,No,No,Yes,27000
10006840,University of Birmingham,K0287,History,https://www.birmingham.ac.uk/undergraduate/courses/history/history.aspx,No,No,Yes,27000
10006840,University of Birmingham,K0288,Mathematics,https://www.birmingham.ac.uk/undergraduate/courses/maths/mathematics-MSci.aspx,Yes,No,No,29000
10006840,University of Birmingham,K0289,Mathematics,https://www.birmingham.ac.uk/undergraduate/courses/maths/mathematics.aspx,Yes,No,No,29000
10006840,University of Birmingham,K0290,Mathematics with Study in Continental Europe,https://www.birmingham.ac.uk/undergraduate/courses/maths/mathematics-europe.aspx,Yes,No,Yes,29000
10006840,University of Birmingham,K0291,Chemistry,https://www.birmingham.ac.uk/undergraduate/courses/chemistry/chemistry-bsc.aspx,No,No,No,28000
10006840,University of Birmingham,K0292,Chemistry,https://www.birmingham.ac.uk/undergraduate/courses/chemistry/chemistry-msci.aspx,Yes,No,No,28000
10006840,University of Birmingham,K0295,Chemistry with Industrial Experience,https://www.birmingham.ac.uk/undergraduate/courses/chemistry/chemistry-industrial.aspx,Yes,Yes,No,28000
10006840,University of Birmingham,K0296,Biochemistry,https://www.birmingham.ac.uk/undergraduate/courses/biosciences/biochemistry-msci.aspx,No,No,No,30000
10006840,University of Birmingham,K0298,Biological Sciences,https://www.birmingham.ac.uk/undergraduate/courses/biosciences/biological-sciences-msci.aspx,No,No,No,27500
10006840,University of Birmingham,K0313,Social Anthropology and Archaeology,https://www.birmingham.ac.uk/undergraduate/courses/caha/arch-anthropology.aspx,No,No,Yes,27500
10006840,University of Birmingham,K0316,English Literature and History of Art,https://www.birmingham.ac.uk/undergraduate/courses/jointhonours/english-and-history-of-art.aspx,No,No,Yes,28000
10006840,University of Birmingham,K0318,English Literature and Classical Literature and Civilisation,https://www.birmingham.ac.uk/undergraduate/courses/jointhonours/english-and-classical-literature-and-civilisation.aspx,No,No,Yes,28000
10006840,University of Birmingham,K0325,English Literature and History,https://www.birmingham.ac.uk/undergraduate/courses/jointhonours/english-literature-and-history.aspx,No,No,Yes,28000
10006840,University of Birmingham,K0331,English Literature and Philosophy,https://www.birmingham.ac.uk/undergraduate/courses/jointhonours/english-literature-and-philosophy.aspx,No,No,Yes,28000
10006840,University of Birmingham,K0336,Mechanical Engineering (Automotive),https://www.birmingham.ac.uk/undergraduate/courses/mechanical-engineering/mechanical-engineering-automotive-beng.aspx,Yes,No,No,31500
10006840,University of Birmingham,K0337,Mechanical Engineering (Automotive),https://www.birmingham.ac.uk/undergraduate/courses/mechanical-engineering/mechanical-engineering-automotive-meng.aspx,Yes,No,No,31500
10006840,University of Birmingham,K0341,"Sport, Physical Education and Coaching Science",https://www.birmingham.ac.uk/undergraduate/courses/sportex/sport-pe-coaching-bp.aspx,No,No,Yes,24000
10006840,University of Birmingham,K0344,Drama and English Literature,https://www.birmingham.ac.uk/undergraduate/courses/jointhonours/drama-and-english.aspx,No,Yes,Yes,28000
10006840,University of Birmingham,K0351,English Language and Linguistics,https://www.birmingham.ac.uk/undergraduate/courses/english/english-lang.aspx,No,No,Yes,25500
10006840,University of Birmingham,K0352,Geography with Year Abroad,https://www.birmingham.ac.uk/undergraduate/courses/gees/geography-bsc-abroad.aspx,No,No,Yes,28000
10006840,University of Birmingham,K0353,Geography with Year Abroad,https://www.birmingham.ac.uk/undergraduate/courses/gees/geography-ba-abroad.aspx,No,No,Yes,28000
10006840,University of Birmingham,K0355,Psychology and Psychological Practice,https://www.birmingham.ac.uk/undergraduate/courses/psychology/psychology-practice.aspx,No,No,Yes,25000
10006840,University of Birmingham,K0357,International Relations with Economics,https://www.birmingham.ac.uk/undergraduate/courses/govsoc/international-relations-economics.aspx,No,No,No,31500
10006840,University of Birmingham,K0358,Politics and International Relations,https://www.birmingham.ac.uk/undergraduate/courses/govsoc/politics-international-relations.aspx,No,No,No,28000
10006840,University of Birmingham,K0359,International Relations with French,https://www.birmingham.ac.uk/undergraduate/courses/govsoc/international-relations-french.aspx,No,No,Yes,28000
10006840,University of Birmingham,K0360,International Relations with German,https://www.birmingham.ac.uk/undergraduate/courses/govsoc/international-relations-german.aspx,No,No,Yes,28000
10006840,University of Birmingham,K0361,International Relations with Spanish,https://www.birmingham.ac.uk/undergraduate/courses/govsoc/international-relations-spanish.aspx,No,No,Yes,28000
10006840,University of Birmingham,K0364,Chemical Engineering with Industrial Study,https://www.birmingham.ac.uk/undergraduate/courses/chemical-engineering/chemical-engineering-industry-beng.aspx,Yes,Yes,No,34000
10006840,University of Birmingham,K0367,Chemical Engineering (with International and Industrial Study),https://www.birmingham.ac.uk/undergraduate/courses/chemical-engineering/chemical-engineering-industrial-international-meng.aspx,Yes,Yes,Yes,34000
10006840,University of Birmingham,K0368,Mathematics and Computer Science with an Industrial Year,https://www.birmingham.ac.uk/undergraduate/courses/maths/maths-computer-science-industrial.aspx,Yes,Yes,No,29000
10006840,University of Birmingham,K0369,Mathematics and Computer Science with Industrial Year,https://www.birmingham.ac.uk/undergraduate/courses/maths/maths-computer-science-industrial-msci.aspx,Yes,Yes,No,29000
