ukprn,university,kiscourseid,title,crseurl,foundation_year_available,placement_year,year_abroad,median_salary
10007768,University of Lancaster,000748,History and Philosophy,http://www.lancs.ac.uk/study/undergraduate/courses/history-and-philosophy-ba-hons-vvc5/,No,No,No,24000
10007768,University of Lancaster,000748,History and Philosophy,http://www.lancs.ac.uk/study/undergraduate/courses/history-and-philosophy-ba-hons-vvc5/,No,No,No,24000
10007768,University of Lancaster,000749,History and Politics,http://www.lancs.ac.uk/study/undergraduate/courses/history-and-politics-ba-hons-lv21/,No,No,No,26500
10007768,University of Lancaster,000749,History and Politics,http://www.lancs.ac.uk/study/undergraduate/courses/history-and-politics-ba-hons-lv21/,No,No,No,24000
10007768,University of Lancaster,000758,"History, Philosophy and Politics",http://www.lancs.ac.uk/study/undergraduate/courses/history-philosophy-and-politics-ba-hons-v0l0/,No,No,No,26500
10007768,University of Lancaster,000758,"History, Philosophy and Politics",http://www.lancs.ac.uk/study/undergraduate/courses/history-philosophy-and-politics-ba-hons-v0l0/,No,No,No,24000
10007768,University of Lancaster,000758,"History, Philosophy and Politics",http://www.lancs.ac.uk/study/undergraduate/courses/history-philosophy-and-politics-ba-hons-v0l0/,No,No,No,24000
10007768,University of Lancaster,000761,Human Geography,http://www.lancs.ac.uk/study/undergraduate/courses/human-geography-ba-hons-l720/,No,No,No,27000
10007768,University of Lancaster,000813,Linguistics,http://www.lancs.ac.uk/study/undergraduate/courses/linguistics-ba-hons-q100/,No,No,No,23000
10007768,University of Lancaster,000818,Linguistics and Philosophy,http://www.lancs.ac.uk/study/undergraduate/courses/linguistics-and-philosophy-ba-hons-qv15/,No,No,No,23000
10007768,University of Lancaster,000818,Linguistics and Philosophy,http://www.lancs.ac.uk/study/undergraduate/courses/linguistics-and-philosophy-ba-hons-qv15/,No,No,No,24000
10007768,University of Lancaster,000819,Psychology and Linguistics,http://www.lancs.ac.uk/study/undergraduate/courses/psychology-and-linguistics-ba-hons-cq81/,No,No,No,25000
10007768,University of Lancaster,000819,Psychology and Linguistics,http://www.lancs.ac.uk/study/undergraduate/courses/psychology-and-linguistics-ba-hons-cq81/,No,No,No,23000
10007768,University of Lancaster,000848,Mathematics and Philosophy,http://www.lancs.ac.uk/study/undergraduate/courses/mathematics-and-philosophy-ba-hons-gv15/,No,No,No,29500
10007768,University of Lancaster,000848,Mathematics and Philosophy,http://www.lancs.ac.uk/study/undergraduate/courses/mathematics-and-philosophy-ba-hons-gv15/,No,No,No,24000
10007768,University of Lancaster,000856,Medieval and Early Modern Studies,http://www.lancs.ac.uk/study/undergraduate/courses/medieval-and-early-modern-studies-ba-hons-v125/,No,No,No,24000
10007768,University of Lancaster,000891,Psychology and Management,http://www.lancs.ac.uk/study/undergraduate/courses/psychology-and-management-ba-hons-cn82/,No,No,No,25000
10007768,University of Lancaster,000891,Psychology and Management,http://www.lancs.ac.uk/study/undergraduate/courses/psychology-and-management-ba-hons-cn82/,No,No,No,26000
10007768,University of Lancaster,000895,Philosophy,http://www.lancs.ac.uk/study/undergraduate/courses/philosophy-ba-hons-v500/,No,No,No,24000
10007768,University of Lancaster,000902,Philosophy and Politics,http://www.lancs.ac.uk/study/undergraduate/courses/philosophy-and-politics-ba-hons-vl52/,No,No,No,26500
10007768,University of Lancaster,000902,Philosophy and Politics,http://www.lancs.ac.uk/study/undergraduate/courses/philosophy-and-politics-ba-hons-vl52/,No,No,No,24000
10007768,University of Lancaster,000907,"Philosophy, Politics and Economics",http://www.lancs.ac.uk/study/undergraduate/courses/philosophy-politics-and-economics-ba-hons-l0v0/,No,No,No,31000
10007768,University of Lancaster,000907,"Philosophy, Politics and Economics",http://www.lancs.ac.uk/study/undergraduate/courses/philosophy-politics-and-economics-ba-hons-l0v0/,No,No,No,26500
10007768,University of Lancaster,000907,"Philosophy, Politics and Economics",http://www.lancs.ac.uk/study/undergraduate/courses/philosophy-politics-and-economics-ba-hons-l0v0/,No,No,No,24000
10007768,University of Lancaster,000915,Politics,http://www.lancs.ac.uk/study/undergraduate/courses/politics-ba-hons-l200/,No,No,No,26500
10007768,University of Lancaster,000921,Politics and International Relations,http://www.lancs.ac.uk/study/undergraduate/courses/politics-and-international-relations-ba-hons-l250/,No,No,No,26500
