ukprn,kiscourseid,title,crseurl
10006840,K0572,Film and Creative Writing,https://www.birmingham.ac.uk/undergraduate/courses/english/film-and-creative-writing.aspx
10006840,K0573,Psychology and Religion,https://www.birmingham.ac.uk/undergraduate/courses/thr/psychology-religion.aspx
10006840,K0600,Chemistry with Sustainability,https://www.birmingham.ac.uk/undergraduate/courses/chemistry/chemistry-sustainability-bsc.aspx
10006840,K0601,Chemistry with Sustainability,https://www.birmingham.ac.uk/undergraduate/courses/chemistry/chemistry-sustainability-msci.aspx
10006840,K0605,Geography and Urban & Regional Planning with Year Abroad,https://www.birmingham.ac.uk/undergraduate/courses/gees/geography-planning-abroad.aspx
10006840,K0607,English Language and Philosophy,https://www.birmingham.ac.uk/undergraduate/courses/jointhonours/english-language-and-philosophy.aspx
10006840,K0608,Modern Languages and Linguistics,https://www.birmingham.ac.uk/undergraduate/courses/jointhonours/modern-languages-and-english-lang.aspx
10006840,K0610,Drama and Film,https://www.birmingham.ac.uk/undergraduate/courses/jointhonours/drama-and-film.aspx
10006840,K0612,French with Year Abroad,https://www.birmingham.ac.uk/undergraduate/courses/lang/french.aspx
10006840,K0615,Spanish with Year Abroad,https://www.birmingham.ac.uk/undergraduate/courses/lang/spanish.aspx
10006840,K0617,Modern Languages with Translation,https://www.birmingham.ac.uk/undergraduate/courses/lang/modern-languages-translation.aspx
10006840,K0618,Drama and Creative Writing,https://www.birmingham.ac.uk/undergraduate/courses/jointhonours/drama-and-creative-writing.aspx
10006840,K0619,Physics with Medical Physics,https://www.birmingham.ac.uk/undergraduate/courses/physics/physics-medical-bsc
10006840,K0622,Physics with Medical Physics,https://www.birmingham.ac.uk/undergraduate/courses/physics/physics-medical-msci.aspx
10006840,K0623,Chemistry with a Year in Industry,https://www.birmingham.ac.uk/undergraduate/courses/chemistry/chemistry-industrial-bsc.aspx
10006840,K0627,Liberal Arts,https://www.birmingham.ac.uk/undergraduate/courses/liberal-arts/liberal-arts
10006840,K0628,French and German,https://www.birmingham.ac.uk/undergraduate/courses/lang/french-and-german
10006840,K0629,French and Italian,https://www.birmingham.ac.uk/undergraduate/courses/lang/french-and-italian
10006840,K0630,French and Russian,https://www.birmingham.ac.uk/undergraduate/courses/lang/french-and-russian
10006840,K0631,French and Portuguese,https://www.birmingham.ac.uk/undergraduate/courses/lang/french-and-portuguese
10006840,K0632,French and Spanish,https://www.birmingham.ac.uk/undergraduate/courses/lang/french-and-spanish
10006840,K0633,German and Italian,https://www.birmingham.ac.uk/undergraduate/courses/lang/german-and-italian
10006840,K0634,German and Russian,https://www.birmingham.ac.uk/undergraduate/courses/lang/german-and-russian
10006840,K0635,German and Spanish,https://www.birmingham.ac.uk/undergraduate/courses/lang/german-and-spanish
10006840,K0636,Italian and Portuguese,https://www.birmingham.ac.uk/undergraduate/courses/lang/italian-and-portuguese
10006840,K0637,Italian and Spanish,https://www.birmingham.ac.uk/undergraduate/courses/lang/italian-and-spanish
10006840,K0638,Russian and Portuguese,https://www.birmingham.ac.uk/undergraduate/courses/lang/russian-and-portuguese
10006840,K0639,Russian and Spanish,https://www.birmingham.ac.uk/undergraduate/courses/lang/russian-and-spanish
10006840,K0640,Spanish and Portuguese,https://www.birmingham.ac.uk/undergraduate/courses/lang/spanish-and-portuguese
10006840,K0641,Arts and Sciences,https://www.birmingham.ac.uk/undergraduate/courses/liberal-arts/arts-and-sciences
10006840,K0642,Midwifery,https://www.birmingham.ac.uk/undergraduate/courses/med/bsc-midwifery
10006840,K0643,Computer Engineering,https://www.birmingham.ac.uk/undergraduate/courses/eese/computer-engineering-bsc
10006840,K0648,Natural Sciences,https://www.birmingham.ac.uk/undergraduate/courses/gees/nat-sci
10006840,K0649,Natural Sciences,https://www.birmingham.ac.uk/undergraduate/courses/gees/nat-sci-msci
10006840,K0650,Biotechnology,https://www.birmingham.ac.uk/undergraduate/courses/biosciences/biotechnology
10006840,K0651,Biotechnology with International Year,https://www.birmingham.ac.uk/undergraduate/courses/biosciences/biotechnology-international-year
10006840,K0652,Biotechnology,https://www.birmingham.ac.uk/undergraduate/courses/biosciences/biotechnology-msci
10006840,K0653,Biotechnology with Professional Placement,https://www.birmingham.ac.uk/undergraduate/courses/biosciences/biotechnology-placement
