pubukprn,ukprn,kiscourseid,title,crseurl,sandwich,yearabroad,foundation,perc_managers_directors_and_senior_officials,perc_information_technology_professionals,perc_engineering_professionals,perc_web_and_multimedia_design_professionals,perc_design_occupations,perc_teaching_professionals,perc_business_research_and_administrative_professionals,perc_business_and_public_service_associate_professionals,perc_medical_practitioners,perc_natural_and_social_science_professionals,perc_other_health_professionals,perc_administrative_occupations,perc_media_professionals,perc_quality_and_regulatory_professionals,perc_legal_professionals,perc_finance_professionals,perc_artistic_literary_and_media_occupations,perc_elementary_occupations,perc_protective_service_occupations,perc_secretarial_and_related_occupations,perc_science_engineering_and_technology_associate_professionals,perc_sales_occupations,perc_skilled_trades_occupations,perc_conservation_and_environment_professionals,perc_business_and_financial_project_management_professionals,perc_process_plant_and_machine_operatives,perc_research_and_development_rand_d_and_other_research_professionals,perc_sports_and_fitness_occupations,perc_architects_chartered_architectural_technologists_planning_officers_surveyors_and_construction_professionals,perc_customer_service_occupations,perc_welfare_professionals,perc_leisure_travel_and_related_personal_service_occupations,perc_welfare_and_housing_associate_professionals,perc_caring_personal_services,perc_therapy_professionals,perc_teaching_and_childcare_support_occupation,perc_other_educational_professionals,perc_teaching_and_childcare_associate_professionals,perc_librarians_and_related_professionals,perc_nursing_professionals,perc_health_associate_professionals,perc_veterinarians,perc_animal_care_and_control_services,goinstlq,goinstmed,goinstuq,university,provaddress
10007784,10007784,UBAFINAPOL18,Finnish and Polish,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/finnish-and-polish-ba,0,2,0,11.764705882352942,0,0,0,0,14.705882352941178,8.823529411764707,17.647058823529413,0,2.9411764705882355,0,0,11.764705882352942,0,0,5.882352941176471,8.823529411764707,2.9411764705882355,5.882352941176471,0,0,5.882352941176471,0,0,2.9411764705882355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,28500,35000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAFINAPOR18,Finnish and Portuguese,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/finnish-and-portuguese-ba,0,2,0,11.437908496732028,0,0,0,0,17.15686274509804,8.496732026143793,20.09803921568628,0,0,0,5.555555555555556,11.601307189542487,0,0,5.555555555555556,5.718954248366014,2.941176470588236,0,2.777777777777778,2.777777777777778,2.941176470588236,0,0,2.941176470588236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,28500,35000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAFINAROM18,Finnish and Romanian,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/finnish-and-romanian-ba,0,2,0,11.764705882352942,0,0,0,0,14.705882352941178,8.823529411764707,17.647058823529413,0,2.9411764705882355,0,0,11.764705882352942,0,0,5.882352941176471,8.823529411764707,2.9411764705882355,5.882352941176471,0,0,5.882352941176471,0,0,2.9411764705882355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,28500,35000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAFINARUS18,Finnish and Russian,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/finnish-and-russian-ba,0,2,0,11.764705882352942,0,0,0,0,14.705882352941178,8.823529411764707,17.647058823529413,0,2.9411764705882355,0,0,11.764705882352942,0,0,5.882352941176471,8.823529411764707,2.9411764705882355,5.882352941176471,0,0,5.882352941176471,0,0,2.9411764705882355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,28500,35000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAFINASPA18,Finnish and Spanish,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/finnish-and-spanish-ba,0,2,0,11.437908496732028,0,0,0,0,17.15686274509804,8.496732026143793,20.09803921568628,0,0,0,5.555555555555556,11.601307189542487,0,0,5.555555555555556,5.718954248366014,2.941176470588236,0,2.777777777777778,2.777777777777778,2.941176470588236,0,0,2.941176470588236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,28500,35000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAFINASRB18,Finnish and Serbian/Croatian,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/finnish-and-serbian-croatian-ba,0,2,0,11.764705882352942,0,0,0,0,14.705882352941178,8.823529411764707,17.647058823529413,0,2.9411764705882355,0,0,11.764705882352942,0,0,5.882352941176471,8.823529411764707,2.9411764705882355,5.882352941176471,0,0,5.882352941176471,0,0,2.9411764705882355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,28500,35000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAFINASWE18,Finnish and Swedish,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/finnish-and-swedish-ba,0,2,0,11.764705882352946,0,0,0,0,17.647058823529417,5.882352941176473,23.52941176470589,0,0,0,0,17.647058823529417,0,0,0,5.882352941176473,5.882352941176473,0,0,0,5.882352941176473,0,0,5.882352941176473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,28500,35000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAFINAUKR18,Finnish and Ukrainian,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/finnish-and-ukrainian-ba,0,2,0,11.764705882352942,0,0,0,0,14.705882352941178,8.823529411764707,17.647058823529413,0,2.9411764705882355,0,0,11.764705882352942,0,0,5.882352941176471,8.823529411764707,2.9411764705882355,5.882352941176471,0,0,5.882352941176471,0,0,2.9411764705882355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,28500,35000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAFINAYID18,Finnish and Yiddish,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/finnish-and-yiddish-ba,0,2,0,11.764705882352946,0,0,0,0,17.647058823529417,5.882352941176473,23.52941176470589,0,0,0,0,17.647058823529417,0,0,0,5.882352941176473,5.882352941176473,0,0,0,5.882352941176473,0,0,5.882352941176473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,28500,35000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAFINSING05,Fine Art,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/fine-art-ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.58823529411767,5.882352941176473,0,0,0,0,5.882352941176473,0,0,5.882352941176473,0,0,0,0,0,5.882352941176473,0,0,0,0,0,0,5.882352941176473,0,0,0,0,NA,NA,NA,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAFREAAAL18,French and an Asian or African Language,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/french-and-asian-or-african-language-ba,0,2,0,5.88235294117647,0,0,0,0,16.718266253869967,10.835913312693497,22.291021671826627,0,0,0,5.263157894736842,14.086687306501547,0,0,5.263157894736842,5.572755417956657,2.941176470588235,0,0,2.631578947368421,2.941176470588235,0,0,2.941176470588235,0,0,0,0,2.631578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,28500,35000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAFREAENG18,French and English,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/french-and-english-ba,0,2,0,0,0,0,0,0,10.526315789473683,7.89473684210526,18.42105263157894,0,2.631578947368421,0,7.894736842105261,13.157894736842103,0,0,13.157894736842103,10.526315789473683,0,0,0,2.631578947368421,0,2.631578947368421,0,0,0,0,0,0,2.631578947368421,0,0,2.631578947368421,0,0,5.263157894736842,0,0,0,0,0,0,0,23000,25500,30000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAFREAENG18,French and English,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/french-and-english-ba,0,2,0,0,0,0,0,0,10.526315789473683,7.89473684210526,18.42105263157894,0,2.631578947368421,0,7.894736842105261,13.157894736842103,0,0,13.157894736842103,10.526315789473683,0,0,0,2.631578947368421,0,2.631578947368421,0,0,0,0,0,0,2.631578947368421,0,0,2.631578947368421,0,0,5.263157894736842,0,0,0,0,0,0,0,25500,28500,35000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAFREAGER18,French and German,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/french-and-german-ba,0,2,0,5.88235294117647,0,0,0,0,16.718266253869967,10.835913312693497,22.291021671826627,0,0,0,5.263157894736842,14.086687306501547,0,0,5.263157894736842,5.572755417956657,2.941176470588235,0,0,2.631578947368421,2.941176470588235,0,0,2.941176470588235,0,0,0,0,2.631578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,28500,35000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAFREAHAR18,French and History of Art,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/french-and-history-of-art-ba,0,2,0,2.631578947368421,0,0,0,0,14.47368421052631,13.157894736842103,24.34210526315789,0,0,0,11.18421052631579,7.236842105263157,0,0,11.84210526315789,2.631578947368421,0,0,2.631578947368421,2.631578947368421,0,0,0,0,0,0,0,0,2.631578947368421,0,2.631578947368421,1.973684210526315,0,0,0,0,0,0,0,0,0,0,25500,28500,35000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAFREAHAR18,French and History of Art,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/french-and-history-of-art-ba,0,2,0,2.631578947368421,0,0,0,0,14.47368421052631,13.157894736842103,24.34210526315789,0,0,0,11.18421052631579,7.236842105263157,0,0,11.84210526315789,2.631578947368421,0,0,2.631578947368421,2.631578947368421,0,0,0,0,0,0,0,0,2.631578947368421,0,2.631578947368421,1.973684210526315,0,0,0,0,0,0,0,0,0,0,25500,28000,34000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAFREAHEB18,French and Hebrew,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/french-and-hebrew-ba,0,2,0,5.88235294117647,0,0,0,0,16.718266253869967,10.835913312693497,22.291021671826627,0,0,0,5.263157894736842,14.086687306501547,0,0,5.263157894736842,5.572755417956657,2.941176470588235,0,0,2.631578947368421,2.941176470588235,0,0,2.941176470588235,0,0,0,0,2.631578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,28500,35000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAFREAHUN18,French and Hungarian,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/french-and-hungarian-ba,0,2,0,5.88235294117647,0,0,0,0,16.718266253869967,10.835913312693497,22.291021671826627,0,0,0,5.263157894736842,14.086687306501547,0,0,5.263157894736842,5.572755417956657,2.941176470588235,0,0,2.631578947368421,2.941176470588235,0,0,2.941176470588235,0,0,0,0,2.631578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,28500,35000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAFREAITA18,French and Italian,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/french-and-italian-ba,0,2,0,5.88235294117647,0,0,0,0,16.718266253869967,10.835913312693497,22.291021671826627,0,0,0,5.263157894736842,14.086687306501547,0,0,5.263157894736842,5.572755417956657,2.941176470588235,0,0,2.631578947368421,2.941176470588235,0,0,2.941176470588235,0,0,0,0,2.631578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,28500,35000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAFREALAT18,French and Latin,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/french-and-latin-ba,0,2,0,0,0,0,0,0,26.64473684210526,17.269736842105264,10.526315789473683,0,0,0,11.51315789473684,5.263157894736842,0,3.1249999999999996,8.38815789473684,5.75657894736842,0,0,0,2.631578947368421,0,0,0,0,0,0,0,0,2.631578947368421,0,3.1249999999999996,0,0,0,3.1249999999999996,0,0,0,0,0,0,0,25500,28500,35000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAFREALAT18,French and Latin,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/french-and-latin-ba,0,2,0,0,0,0,0,0,26.64473684210526,17.269736842105264,10.526315789473683,0,0,0,11.51315789473684,5.263157894736842,0,3.1249999999999996,8.38815789473684,5.75657894736842,0,0,0,2.631578947368421,0,0,0,0,0,0,0,0,2.631578947368421,0,3.1249999999999996,0,0,0,3.1249999999999996,0,0,0,0,0,0,0,25000,25000,30000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAFREANOR18,French and Norwegian,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/french-and-norwegian-ba,0,2,0,5.88235294117647,0,0,0,0,16.718266253869967,10.835913312693497,22.291021671826627,0,0,0,5.263157894736842,14.086687306501547,0,0,5.263157894736842,5.572755417956657,2.941176470588235,0,0,2.631578947368421,2.941176470588235,0,0,2.941176470588235,0,0,0,0,2.631578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,28500,35000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAFREAPHI18,French and Philosophy,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/french-and-philosophy-ba,0,2,0,0,3.1249999999999996,0,0,0,14.144736842105262,20.39473684210526,26.151315789473678,0,0,0,8.38815789473684,5.263157894736842,0,0,11.51315789473684,2.631578947368421,0,3.1249999999999996,0,2.631578947368421,0,0,0,0,0,0,0,0,2.631578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,28500,35000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAFREAPHI18,French and Philosophy,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/french-and-philosophy-ba,0,2,0,0,3.1249999999999996,0,0,0,14.144736842105262,20.39473684210526,26.151315789473678,0,0,0,8.38815789473684,5.263157894736842,0,0,11.51315789473684,2.631578947368421,0,3.1249999999999996,0,2.631578947368421,0,0,0,0,0,0,0,0,2.631578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,24500,28000,34000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAFREAPOL18,French and Polish,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/french-and-polish-ba,0,2,0,5.882352941176471,0,0,0,0,13.777089783281735,13.777089783281735,16.408668730650156,0,2.9411764705882355,0,5.2631578947368425,8.204334365325078,0,0,11.145510835913315,8.513931888544892,0,5.882352941176471,0,2.6315789473684212,2.9411764705882355,0,0,0,0,0,0,0,2.6315789473684212,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,28500,35000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAFREAPOR18,French and Portuguese,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/french-and-portuguese-ba,0,2,0,5.555555555555556,0,0,0,0,16.228070175438596,13.450292397660819,18.859649122807024,0,0,0,10.8187134502924,8.040935672514623,0,0,10.8187134502924,5.4093567251462,0,0,2.777777777777778,5.4093567251462,0,0,0,0,0,0,0,0,2.6315789473684217,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,28500,35000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAFREAROM18,French and Romanian,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/french-and-romanian-ba,0,2,0,5.882352941176471,0,0,0,0,13.777089783281735,13.777089783281735,16.408668730650156,0,2.9411764705882355,0,5.2631578947368425,8.204334365325078,0,0,11.145510835913315,8.513931888544892,0,5.882352941176471,0,2.6315789473684212,2.9411764705882355,0,0,0,0,0,0,0,2.6315789473684212,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,28500,35000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAFREARUS18,French and Russian,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/french-and-russian-ba,0,2,0,5.882352941176471,0,0,0,0,13.777089783281735,13.777089783281735,16.408668730650156,0,2.9411764705882355,0,5.2631578947368425,8.204334365325078,0,0,11.145510835913315,8.513931888544892,0,5.882352941176471,0,2.6315789473684212,2.9411764705882355,0,0,0,0,0,0,0,2.6315789473684212,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,28500,35000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAFREASPA18,French and Spanish,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/french-and-spanish-ba,0,2,0,5.555555555555556,0,0,0,0,16.228070175438596,13.450292397660819,18.859649122807024,0,0,0,10.8187134502924,8.040935672514623,0,0,10.8187134502924,5.4093567251462,0,0,2.777777777777778,5.4093567251462,0,0,0,0,0,0,0,0,2.6315789473684217,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,28500,35000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAFREASRB18,French and Serbian/Croatian,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/french-and-serbian-croatian-ba,0,2,0,5.882352941176471,0,0,0,0,13.777089783281735,13.777089783281735,16.408668730650156,0,2.9411764705882355,0,5.2631578947368425,8.204334365325078,0,0,11.145510835913315,8.513931888544892,0,5.882352941176471,0,2.6315789473684212,2.9411764705882355,0,0,0,0,0,0,0,2.6315789473684212,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,28500,35000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAFREASWE18,French and Swedish,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/french-and-swedish-ba,0,2,0,5.88235294117647,0,0,0,0,16.718266253869967,10.835913312693497,22.291021671826627,0,0,0,5.263157894736842,14.086687306501547,0,0,5.263157894736842,5.572755417956657,2.941176470588235,0,0,2.631578947368421,2.941176470588235,0,0,2.941176470588235,0,0,0,0,2.631578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,28500,35000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAFREAUKR18,French and Ukrainian,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/french-and-ukrainian-ba,0,2,0,5.882352941176471,0,0,0,0,13.777089783281735,13.777089783281735,16.408668730650156,0,2.9411764705882355,0,5.2631578947368425,8.204334365325078,0,0,11.145510835913315,8.513931888544892,0,5.882352941176471,0,2.6315789473684212,2.9411764705882355,0,0,0,0,0,0,0,2.6315789473684212,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,28500,35000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAFREAYID18,French and Yiddish,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/french-and-yiddish-ba,0,2,0,5.88235294117647,0,0,0,0,16.718266253869967,10.835913312693497,22.291021671826627,0,0,0,5.263157894736842,14.086687306501547,0,0,5.263157894736842,5.572755417956657,2.941176470588235,0,0,2.631578947368421,2.941176470588235,0,0,2.941176470588235,0,0,0,0,2.631578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,28500,35000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAFRESING18,French,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/french-ba,0,2,0,0,0,0,0,0,15.78947368421052,15.78947368421052,21.052631578947366,0,0,0,10.526315789473683,10.526315789473683,0,0,10.526315789473683,5.263157894736842,0,0,0,5.263157894736842,0,0,0,0,0,0,0,0,5.263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,28500,35000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAFREWFLM18,French with Film Studies,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/french-film-studies-ba,0,2,0,0,14.285714285714285,0,0,0,7.894736842105261,15.037593984962404,27.19298245614035,0,0,0,5.263157894736842,5.263157894736842,0,0,7.644110275689222,2.631578947368421,0,2.3809523809523805,0,2.631578947368421,0,0,0,2.3809523809523805,0,2.3809523809523805,0,0,5.012531328320802,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,28500,35000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAFREWMAN18,French with Management Studies,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/french-management-studies-ba,0,2,0,2.7777777777777772,2.7777777777777772,0,0,0,7.894736842105261,19.005847953216374,16.08187134502924,0,0,0,5.263157894736842,5.263157894736842,0,0,30.26315789473684,2.631578947368421,0,0,0,2.631578947368421,0,0,0,2.7777777777777772,0,0,0,0,2.631578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,34000,47500,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAFREWMAN18,French with Management Studies,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/french-management-studies-ba,0,2,0,2.7777777777777772,2.7777777777777772,0,0,0,7.894736842105261,19.005847953216374,16.08187134502924,0,0,0,5.263157894736842,5.263157894736842,0,0,30.26315789473684,2.631578947368421,0,0,0,2.631578947368421,0,0,0,2.7777777777777772,0,0,0,0,2.631578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,28500,35000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAFSHAEES18,Finnish and East European Studies,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/finnish-and-east-european-studies-ba,0,2,0,11.764705882352942,0,0,0,0,14.705882352941178,8.823529411764707,17.647058823529413,0,2.9411764705882355,0,0,11.764705882352942,0,0,5.882352941176471,8.823529411764707,2.9411764705882355,5.882352941176471,0,0,5.882352941176471,0,0,2.9411764705882355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,28500,35000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAGEOSING18,Geography,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/geography-ba,0,0,0,19.04761904761905,0,0,0,0,0,23.809523809523814,19.04761904761905,0,0,0,9.5238095238095255,0,0,0,9.5238095238095255,9.5238095238095255,0,0,0,0,0,0,0,0,0,0,0,9.5238095238095255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28000,28000,30000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAGEOSINT18,Geography (International Programme),https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/geography-international-programme-ba,0,2,0,13.043478260869563,0,0,0,0,0,21.739130434782606,13.043478260869563,0,0,0,8.695652173913041,0,0,0,8.695652173913041,8.695652173913041,0,0,0,0,8.695652173913041,8.695652173913041,0,0,0,0,0,8.695652173913041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28000,28000,30000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAGERAENG18,German and English,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/german-and-english-ba,0,2,0,5.882352941176471,0,0,0,0,11.455108359133128,2.9411764705882355,19.659442724458206,0,2.6315789473684212,0,2.6315789473684212,16.71826625386997,0,0,7.894736842105263,10.8359133126935,2.9411764705882355,0,0,0,2.9411764705882355,2.6315789473684212,0,2.9411764705882355,0,0,0,0,0,0,0,2.6315789473684212,0,0,5.2631578947368425,0,0,0,0,0,0,0,23000,25500,30000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAGERAENG18,German and English,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/german-and-english-ba,0,2,0,5.882352941176471,0,0,0,0,11.455108359133128,2.9411764705882355,19.659442724458206,0,2.6315789473684212,0,2.6315789473684212,16.71826625386997,0,0,7.894736842105263,10.8359133126935,2.9411764705882355,0,0,0,2.9411764705882355,2.6315789473684212,0,2.9411764705882355,0,0,0,0,0,0,0,2.6315789473684212,0,0,5.2631578947368425,0,0,0,0,0,0,0,25500,28500,35000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAGERAHAR18,German and History of Art,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/german-and-history-of-art-ba,0,2,0,8.513931888544892,0,0,0,0,15.402476780185758,8.204334365325078,25.580495356037154,0,0,0,5.921052631578948,10.797213622291022,0,0,6.578947368421052,2.9411764705882355,2.9411764705882355,0,2.6315789473684212,0,2.9411764705882355,0,0,2.9411764705882355,0,0,0,0,0,0,2.6315789473684212,1.9736842105263157,0,0,0,0,0,0,0,0,0,0,25500,28500,35000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAGERAHAR18,German and History of Art,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/german-and-history-of-art-ba,0,2,0,8.513931888544892,0,0,0,0,15.402476780185758,8.204334365325078,25.580495356037154,0,0,0,5.921052631578948,10.797213622291022,0,0,6.578947368421052,2.9411764705882355,2.9411764705882355,0,2.6315789473684212,0,2.9411764705882355,0,0,2.9411764705882355,0,0,0,0,0,0,2.6315789473684212,1.9736842105263157,0,0,0,0,0,0,0,0,0,0,25500,28000,34000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAGERAHEB18,German and Hebrew,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/german-and-hebrew-ba,0,2,0,11.764705882352946,0,0,0,0,17.647058823529417,5.882352941176473,23.52941176470589,0,0,0,0,17.647058823529417,0,0,0,5.882352941176473,5.882352941176473,0,0,0,5.882352941176473,0,0,5.882352941176473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,28500,35000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAGERAHIS18,German and History,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/german-and-history-ba,0,2,0,9.586056644880175,0,0,0,0,13.144517066085694,7.879448075526507,27.19680464778504,0,0,0,4.938271604938271,10.675381263616558,0,0,7.407407407407407,2.9411764705882355,5.410312273057372,0,2.4691358024691357,0,2.9411764705882355,0,0,2.9411764705882355,0,0,0,0,0,0,0,2.4691358024691357,0,0,0,0,0,0,0,0,0,0,25500,28500,35000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAGERAHIS18,German and History,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/german-and-history-ba,0,2,0,9.586056644880175,0,0,0,0,13.144517066085694,7.879448075526507,27.19680464778504,0,0,0,4.938271604938271,10.675381263616558,0,0,7.407407407407407,2.9411764705882355,5.410312273057372,0,2.4691358024691357,0,2.9411764705882355,0,0,2.9411764705882355,0,0,0,0,0,0,0,2.4691358024691357,0,0,0,0,0,0,0,0,0,0,26000,30000,36000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAGERAHUN18,German and Hungarian,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/german-and-hungarian-ba,0,2,0,11.764705882352946,0,0,0,0,17.647058823529417,5.882352941176473,23.52941176470589,0,0,0,0,17.647058823529417,0,0,0,5.882352941176473,5.882352941176473,0,0,0,5.882352941176473,0,0,5.882352941176473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,28500,35000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAGERAITA18,German and Italian,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/german-and-italian-ba,0,2,0,11.764705882352946,0,0,0,0,17.647058823529417,5.882352941176473,23.52941176470589,0,0,0,0,17.647058823529417,0,0,0,5.882352941176473,5.882352941176473,0,0,0,5.882352941176473,0,0,5.882352941176473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,28500,35000,University College London,"Gower Street, London, WC1E 6BT"
10007784,10007784,UBAGERAJEW18,German and Jewish Studies,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/german-and-jewish-studies-ba,0,2,0,5.882352941176472,3.1250000000000004,0,0,0,15.07352941176471,15.441176470588239,27.389705882352946,0,0,0,3.1250000000000004,8.823529411764707,0,0,6.250000000000001,2.941176470588236,2.941176470588236,3.1250000000000004,0,0,2.941176470588236,0,0,2.941176470588236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25500,28500,35000,University College London,"Gower Street, London, WC1E 6BT"
