title,degree_type,url_slug,url,row_number,URL,kiscourseid,A_level,A_level_subjects,GCSE,IB,IB_subjects,A_level_additional
Czech and French,BA,czech-and-french-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/czech-and-french-ba,31,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/czech-and-french-ba,UBACZEAFRE18,AAB,French required at A.,English Language at grade B or 6 and Mathematics at grade C or 4.,36,"A total of 17 points in three higher level subjects including French grade 6, with no higher level score below 5.",NA
Czech and German,BA,czech-and-german-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/czech-and-german-ba,32,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/czech-and-german-ba,UBACZEAGER18,AAB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,36,"A total of 17 points in three higher level subjects to include a foreign language, with no higher level score below 5.",NA
Czech and Hebrew,BA,czech-and-hebrew-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/czech-and-hebrew-ba,33,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/czech-and-hebrew-ba,UBACZEAHEB18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 in three higher level subjects to include Czech or Hebrew, with no higher level score below 5",NA
Czech and Hungarian,BA,czech-and-hungarian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/czech-and-hungarian-ba,34,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/czech-and-hungarian-ba,UBACZEAHUN18,ABB,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5.",NA
Czech and Italian,BA,czech-and-italian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/czech-and-italian-ba,35,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/czech-and-italian-ba,UBACZEAITA18,AAB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,36,"A total of 17 points in three higher level subjects to include a foreign language, with no higher level score below 5.",NA
Czech and Norwegian,BA,czech-and-norwegian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/czech-and-norwegian-ba,36,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/czech-and-norwegian-ba,UBACZEANOR18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects to include a foreign language, with no higher level score below 5.",NA
Czech and Polish,BA,czech-and-polish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/czech-and-polish-ba,37,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/czech-and-polish-ba,UBACZEAPOL18,ABB,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5.",NA
Czech and Portuguese,BA,czech-and-portuguese-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/czech-and-portuguese-ba,38,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/czech-and-portuguese-ba,UBACZEAPOR18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects to include a foreign language, with no higher level score below 5.",NA
Czech and Romanian,BA,czech-and-romanian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/czech-and-romanian-ba,39,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/czech-and-romanian-ba,UBACZEAROM18,ABB,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5.",NA
Czech and Russian,BA,czech-and-russian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/czech-and-russian-ba,40,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/czech-and-russian-ba,UBACZEARUS18,ABB,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5.",NA
Czech and Spanish,BA,czech-and-spanish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/czech-and-spanish-ba,41,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/czech-and-spanish-ba,UBACZEASPA18,AAB,Spanish required at A.,English Language at grade B or 6 and Mathematics at grade C or 4.,36,"A total of 17 points in three higher level subjects, with no higher level score below 5, to include Spanish grade 6.",NA
Czech and Serbian/Croatian,BA,czech-and-serbian-croatian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/czech-and-serbian-croatian-ba,42,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/czech-and-serbian-croatian-ba,UBACZEASRB18,ABB,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5.",NA
Czech and Swedish,BA,czech-and-swedish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/czech-and-swedish-ba,43,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/czech-and-swedish-ba,UBACZEASWE18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects to include a foreign language, with no higher level score below 5.",NA
Czech and Ukrainian,BA,czech-and-ukrainian-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/czech-and-ukrainian-ba,44,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/czech-and-ukrainian-ba,UBACZEAUKR18,ABB,No specific subjects. At least two A level subjects should be taken from UCL's list of preferred A level subjects.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5.",NA
Czech and Yiddish,BA,czech-and-yiddish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/czech-and-yiddish-ba,45,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/czech-and-yiddish-ba,UBACZEAYID18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 in three higher level subjects to include Czech or Yiddish, with no higher level score below 5",NA
Danish and Dutch,BA,danish-and-dutch-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/danish-and-dutch-ba,46,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/danish-and-dutch-ba,UBADANADUT18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects to include a foreign language, with no higher level score below 5.",NA
Danish and Finnish,BA,danish-and-finnish-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/danish-and-finnish-ba,47,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/danish-and-finnish-ba,UBADANAFIN18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects to include a foreign language, with no higher level score below 5.",NA
Danish and French,BA,danish-and-french-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/danish-and-french-ba,48,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/danish-and-french-ba,UBADANAFRE18,ABB,French required at grade A.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects to include French grade 6, with no higher level score below 5.",NA
Danish and German,BA,danish-and-german-ba,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/danish-and-german-ba,49,https://www.ucl.ac.uk/prospective-students/undergraduate/degrees/danish-and-german-ba,UBADANAGER18,ABB,A level or equivalent in a foreign language required (not necessarily one of the named languages). Applicants seeking to study two languages at beginner level should seek advice from the departments concerned.,English Language at grade B or 6 and Mathematics at grade C or 4.,34,"A total of 16 points in three higher level subjects, with no higher level score below 5, to include a foreign language.",NA
